guilty  6
gules  1
gulf  1
gum  1
guts  2
gyves  1
ha  10
habit  4
habits  1
hadst  3
hail  1
hair  2
halfpenny  1
hall  4
hallowd  1
halt  1
hamlet  463
hamlets  9
hammers  1
hams  1
hand  19
hands  12
handsaw  1
handsome  1
hang  4
hangers  3
hap  1
haply  2
happen  1
happily  2
happiness  1
happy  3
haps  1
harbingers  1
hard  5
hardy  1
hark  1
harlot  1
harlots  1
harmony  1
harping  1
harrow  1
harrows  1
harsh  2
harshly  1
hart  1
haste  12
hasten  1
hasty  1
hat  5
hatch  1
hatchment  1
hate  1
haunt  1
hautboys  1
havet  1
havior  2
havoc  1
hawk  1
hazard  1
head  25
heads  1
headshake  1
health  6
healthful  1
heand  1
hear  33
heard  14
hearer  1
hearers  2
hearing  5
hears  3
hearsed  1
heart  29
heartache  1
heartily  3
hearts  3
heat  4
heathen  1
heaven  43
heavenkissing  1
heavenly  2
heavens  10
heaves  1
heavily  1
heavy  6
heavyheaded  1
hebenon  1
hecates  1
hectic  1
hecuba  4
hedge  1
heed  2
heedful  1
heel  2
heels  3
height  1
heir  1
held  2
hell  11
hellish  1
help  11
helpful  1
helps  2
hems  1
hent  1
herald  1
heraldry  2
herbgrace  1
hercules  3
heres  8
herod  1
heroes  1
hes  10
hey  2
heyday  1
hic  1
hid  2
hide  5
hideous  2
hides  1
hies  1
highly  1
highness  1
hill  3
hillo  2
hilts  1
hinges  1
hire  1
historicalpastoral  1
history  2
hit  5
hitherto  2
hits  3
ho  14
hoar  1
hobbyhorse  2
hoist  1
hold  29
holding  1
holds  5
holdst  1
hole  1
holla  1
hollow  1
holy  2
homage  1
home  6
homepage  1
honest  11
honesty  5
honey  1
honeying  1
honour  10
honourable  3
honourd  4
honoured  1
honours  2
hoodmanblind  1
hoops  1
hope  8
hoped  1
hopes  1
horatio  157
horatioor  1
horrible  4
horrid  2
horridly  2
horrorshe  1
horse  3
horseback  1
horses  2
host  1
hot  6
hour  8
hourly  1
hours  2
house  5
